,title,area,construction_year,rooms,total_price,floor,elevator,parking,warehouse,price,token,vacancy_id,vacancy_name
4093,آپارتمان ۱۰۴متری دوخواب (۲ پارکینگ),104,1390,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZQFgllC,68,اختیاریه
4094,170 متر _ دیباجی _ فول نوسازی _ ویو شهر ابدی,170,1389,3,"25,500,000,000 twmn",6,True,True,True,25500000256,AZidjSP_,68,اختیاریه
4095,آپارتمان ۹۵متر دو خواب اختیاریه کلیدنخورده,95,1401,2,"13,500,000,000 twmn",3,True,True,True,13500000256,AZiVD8AD,68,اختیاریه
4096,58 متر 2 خواب فول بازسازی,58,1380,2,"7,000,000,000 twmn",1,False,True,True,7000000000,AZiRzTtG,68,اختیاریه
4097,جهانتاب _تاپ لوکیشن_۱۹۵ متر_تک واحدی,195,1402,3,"47,200,000,000 twmn",5,True,True,True,47200002048,AZi5CV-3,68,اختیاریه
4098,آپارتمان ۸۵ متری دوخوابه,85,1391,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZSpzSqy,68,اختیاریه
4099,اختیاریه_قلندری_70 متر 2 اتاق خواب,71,1398,2,"13,200,000,000 twmn",1,True,True,True,13200000000,AZixRhcm,68,اختیاریه
4100,۱۵۰متر_دیباجی جنوبی_کلید نخورده_متریال برند,150,1401,3,"22,500,000,000 twmn",3,True,True,True,22499999744,AZW9D7dm,68,اختیاریه
4101,131متری 3خ دوپارکینگ خوش نقشه قلندری,131,1396,3,"17,700,000,000 twmn",2,True,True,True,17699999744,AZihhem3,68,اختیاریه
4102,آپارتمان نوساز ۱۲۷ متر ۲ خواب پارک ارغوان,127,1401,2,"25,400,000,000 twmn",3,True,True,True,25400000512,AZMRNn1k,68,اختیاریه
4103,آپارتمان ۲۰۰ متری سه خواب (قلندری جنوبی),200,1385,3,"26,000,000,000 twmn",3,True,True,True,25999998976,AZi1gs5m,68,اختیاریه
4104,آپارتمان ۹۲ متری دو خوابه دیباجی جنوبی,92,1385,2,"12,600,000,000 twmn",2,True,True,True,12600000512,AZilA45t,68,اختیاریه
4105,فروش اپارتمان‌۱۰۰ متری در اختیاریه شمالی,100,1397,2,"13,700,000,000 twmn",3,True,True,True,13699999744,AZi1wF7N,68,اختیاریه
4106,پارک ارغوان_127متر_سه خواب_رو به افتاب,127,1385,3,"15,900,000,000 twmn",3,True,True,True,15900000256,AZfJtSRj,68,اختیاریه
4107,72 متر آپارتمان 2 خوابه اختیاریه دولت,72,1385,2,"9,000,000,000 twmn",1,False,True,True,8999999488,AZZRf1OA,68,اختیاریه
4108,آپارتمان پرنور ۱۳۶متری ،۳خواب (اختیاریه),136,1393,3,"18,000,000,000 twmn",5,True,True,True,17999998976,AZhh_sS3,68,اختیاریه
4109,دیباجی جنوبی ۱۰۸متر ۲خواب غرق نور,108,1388,2,"14,500,000,000 twmn",3,True,True,True,14499999744,AZhpfYKN,68,اختیاریه
4110,۹۶متر ۲ خوابه «فروشنده واقعی»,96,1389,2,"11,500,000,000 twmn",2,True,True,True,11500000256,AZQx9RKI,68,اختیاریه
4111,آپارتمان واحد ۱۳۶متری ۳خواب دیباجی,136,1392,3,"19,200,000,000 twmn",5,True,True,True,19200000000,AZhZ_JNQ,68,اختیاریه
4112,گلزار،۱۵۰متر_کلید نخورده_فرنیش_ویو ابدی,150,1402,3,"23,000,000,000 twmn",1,True,True,True,23000000512,AZg5esFc,943,اراج
4113, آپارتمان ورودی از لابی مجلل,130,1402,3,"18,200,000,000 twmn",5,True,True,True,18200000512,AZtphxmH,943,اراج
4114,118 متری بازسازی فول دسترسی  به مترو نوبنیاد,118,1383,2,"16,000,000,000 twmn",2,True,True,True,16000000000,AZsZNWd6,943,اراج
4115,اراج ۱۲۵ متر ۲ خوابه تکواحدی فول,125,1387,2,"16,200,000,000 twmn",3,True,True,True,16199999488,AZshOE_s,943,اراج
4116,١٣٣ متر نوساز اقدسیه،اراج,133,1402,3,"19,000,000,000 twmn",2,True,True,True,19000000512,AZsJN23Q,943,اراج
4117,گلزار ۱۴۰ متر,140,1402,3,"22,500,000,000 twmn",4,True,True,True,22499999744,AZsN8r6D,943,اراج
4118,آپارتمان ۱۴۲متر ۳خوابه,142,1402,2,"23,000,000,000 twmn",1,True,True,True,23000000512,AZPh7QiT,943,اراج
4119,۹۸ متر ،دو خواب ،رو به آفتاب ،کوچه مشجر,98,1386,2,"11,300,000,000 twmn",2,True,True,True,11299999744,AZXBrGiL,943,اراج
4120,۱۲۷ متر،سه خواب،ویو کوههای شمال از سالن پرده خور,127,1397,3,"16,200,000,000 twmn",3,True,True,True,16199999488,AZb9W78j,943,اراج
4121,آپارتمان ۱۵۵ متر ۳ خواب اراج,155,1394,3,"18,600,000,000 twmn",2,True,True,True,18599999488,AZsJKBNN,943,اراج
4122,آپارتمان ۹۵ _دوخوابه,95,1390,2,"11,900,000,000 twmn",2,True,True,True,11900000256,AZK90Py1,943,اراج
4123,۷۰متر_دو خواب خوش نقشه_در اقدسیه,70,1390,2,"7,600,000,000 twmn",1,True,True,True,7600000000,AZs9ZLMk,943,اراج
4124,پاسداران شمالی ۱۲۷ متر دوخواب,127,1401,2,"21,000,000,000 twmn",6,True,True,True,20999999488,AZpNv2mh,943,اراج
4125,۱۷۰ متر ۳ خواب اراج رو به آفتاب لابی روف گاردن,170,1401,3,"25,500,000,000 twmn",5,True,True,True,25500000256,AZrxmrrL,943,اراج
4126,۱۳۰ متر ۳ خواب تکواحدی اراج,130,1394,3,"16,500,000,000 twmn",3,True,True,True,16499999744,AZrhFY3o,943,اراج
4127,فروش آپارتمان ۱۳۱متری گلزار,131,1399,3,"18,600,000,000 twmn",1,True,True,True,18599999488,AZfdbo0_,943,اراج
4128,۱۱۰ متری برج  تاپ لوکیشن گلزار,110,1401,2,"18,700,000,000 twmn",6,True,True,True,18699999232,AZnhngAL,943,اراج
4129,اقدسیه گلزار ۲۴۲ متر  ۳ خواب  ۲ پارکینگ  کینگ مستر,242,1401,3,"35,000,000,000 twmn",6,True,True,True,35000000512,AZg9bjaB,943,اراج
4130,آپارتمان خوش نقشه ۱۳۶متری گلزار,136,1395,2,"21,100,000,000 twmn",5,True,True,True,21099999232,AZidGgl2,943,اراج
4131,گلزار ۱۱۰ متر دو بر نور نما بازسازی شده نقشه مجزا,110,1385,2,"12,000,000,000 twmn",1,False,True,True,12000000000,AZX5Lu8b,943,اراج
4132,آپارتمان ۲۵۰ متری_نوساز_ویوی ابدی_خیابان گلزار,250,1401,3,"37,500,000,000 twmn",7,True,True,True,37499998208,AZi9S5dR,943,اراج
4133,108 متر کوی لاله بازسازی شده,108,1387,2,"12,400,000,000 twmn",2,True,True,True,12400000000,AZTVNQyh,943,اراج
4134,آپارتمان اقدسیه اراج ۱۱۵ متر ( خوش نقشه ),115,1376,2,"11,400,000,000 twmn",3,False,True,True,11399999488,AZbp6BIs,943,اراج
4135,179متر ((برج عمارت بی همتا)),179,1402,3,"20,943,000,000 twmn",6,True,True,True,20942999552,AZfFe6eD,943,اراج
4136,اقدسیه ۹۲متردوخواب فول امکانات,92,1393,2,"12,500,000,000 twmn",2,True,True,True,12499999744,AZrBjfoV,943,اراج
4137,فروش آپارتمان ۱۳۰ متر تک واحدی,130,1397,3,"19,500,000,000 twmn",1,True,True,True,19499999232,AZihDHf-,943,اراج
4138,۱۱۱ متر،خوش نقشه،دو طرف نور،کوچه مشجر و زیبا,111,1382,2,"12,000,000,000 twmn",1,False,True,True,12000000000,AZrhEPb5,943,اراج
4139,اراج ۱۴۶ متر ۳ خوابه,146,1383,3,"14,500,000,000 twmn",4,False,True,True,14499999744,AZrVDmpO,943,اراج
4140,140 متر سه خوابه نوساز گلزار,140,1401,3,"23,600,000,000 twmn",1,True,True,True,23600001024,AZcppOct,943,اراج
4141,اپارتمان ۱۵۰ متری ۳ خواب ویو‌دار گلزار لادن,150,1398,3,"27,000,000,000 twmn",3,True,True,True,27000000512,AZOlEaUt,943,اراج
4142,١۴٠ متر ٣ خواب کلید نخورده گلزار,140,1402,3,"22,400,000,000 twmn",4,True,True,True,22400000000,AZKpTuL-,943,اراج
4143,گلزار جنوبی 100 متر طبقه 6 با نور و دید ابدی,100,1397,2,"15,500,000,000 twmn",6,True,True,True,15500000256,AZqJj02l,943,اراج
4144,اپارتمان ۱۲۵متری نوساز_اراج گلزار_فول مشاعات,125,1401,2,"19,500,000,000 twmn",6,True,True,True,19499999232,AZoxeyw7,943,اراج
4145,آپارتمان ۱۳۰ متر ۳ خواب گلزار,130,1397,3,"18,850,000,000 twmn",1,True,True,True,18850000896,AZgVbpY-,943,اراج
4146,فروش آپارتمان ۱۶۰ متر۳ خواب,160,1401,3,"32,000,000,000 twmn",5,True,True,True,32000000000,AZK1WI5W,943,اراج
4147,آپارتمان ۱۹۳ متری سه خوابه کلید نخورده فروش,193,1402,3,"31,680,000,000 twmn",2,True,True,True,31680000000,AZqZAEH6,943,اراج
4148,135 متری، خوش نقشه، تاپ لوکیشن,135,1385,2,"12,900,000,000 twmn",1,False,True,True,12899999744,AZdVxa4l,943,اراج
4149,فروش آپارتمان ۱۲۸ متر ، برج هتلی,128,1398,3,"17,300,000,000 twmn",5,True,True,True,17300000768,AZPBYw_7,943,اراج
4150,آپارتمان ۱۳۰متری اراج,130,1397,3,"18,800,000,000 twmn",1,True,True,True,18800001024,AZX9lmxS,943,اراج
4151,۱۲۷متر،سه خواب،خوش نقشه,127,1393,3,"16,500,000,000 twmn",3,True,True,True,16499999744,AZXF6Bjw,943,اراج
4152,آپارتمان 110متر _گلزار_نور شمال وجنوب,110,1390,2,"12,000,000,000 twmn",1,False,True,True,12000000000,AZb1Ftsf,943,اراج
4153,دو خوابه _ خوش نقشه_ فول _ فروشنده واقعی,122,1401,2,"21,000,000,000 twmn",6,True,True,True,20999999488,AZipjwiB,943,اراج
4154,اقدسیه گلزار ۱۹۳متر ۳پارکینگ سندی,193,1400,3,"31,800,000,000 twmn",2,True,True,True,31800000512,AZchcgaB,943,اراج
4155,آپارتمان شیک - اراج - اقدسیه,110,1400,2,"16,800,000,000 twmn",3,True,True,True,16800000000,AZp9M32u,943,اراج
4156,فروش آپارتمان ۱۳۳ متری اقدسیه اراج,133,1380,2,"12,900,000,000 twmn",2,False,True,True,12899999744,AZcB7GJT,943,اراج
4157,فروش آپارتمان ۱۴۶.۵ متر (اراج، کوی تیموری),147,1373,3,"18,000,000,000 twmn",3,False,True,True,17999998976,AZoBm9s9,943,اراج
4158,آپارتمان ۱۱۵متر ۲خوابه,115,1400,2,"17,000,000,000 twmn",5,True,True,True,16999999488,AZj5kNKg,943,اراج
4159,فروش آپارتمان اراج90متر دوخواب ویودار بازسازی کامل,90,1385,2,"11,300,000,000 twmn",3,True,True,True,11299999744,AZedkRD8,943,اراج
4160,اقدسیه گلزار ۱۴۰متر ۲خواب ۲پارکینگ سندی,140,1402,2,"26,000,000,000 twmn",2,True,True,True,25999998976,AZaVBTvh,943,اراج
4161,۱۵۰متر ۳خواب کم واحدی گلزار,150,1400,3,"26,000,000,000 twmn",3,True,True,True,25999998976,AZaNBzPu,943,اراج
4162,آپارتمان۱۵۵متر ۳خوابه,155,1398,3,"22,700,000,000 twmn",5,True,True,True,22699999232,AZWtlbOn,943,اراج
4163,۱۱۰متر نوساز برج باغ گلزار,110,1402,2,"18,900,000,000 twmn",7,True,True,True,18900000768,AZadEwXA,943,اراج
4164,آپارتمان ۱۴۰ متری _سه خوابه _قدر السهم دار,140,1380,3,"14,200,000,000 twmn",5,True,True,True,14200000512,AZm16-n6,943,اراج
4165,آجودانیه فول بازسازی,127,1385,3,"20,000,000,000 twmn",4,True,True,True,20000000000,AZmBA0D3,943,اراج
4166,۲۰۵متری سه خوابه,205,1401,3,"34,000,000,000 twmn",4,True,True,True,33999998976,AZld_EBf,943,اراج
4167,*105*متر غرق نور _ اُزگُل,105,1383,2,"12,500,000,000 twmn",2,True,True,True,12499999744,AZmN1EzW,943,اراج
4168,گلزار_ 100متری_ 2خواب_5ساله,100,1398,2,"15,000,000,000 twmn",5,True,True,True,15000000512,AZPFLa3w,943,اراج
4169,70متر2خواب,70,1389,2,"5,600,000,000 twmn",1,False,True,True,5600000000,AZmZFhL5,943,اراج
4170,آپارتمان ۹۳ متری _۲خوابه _لوکیشن,93,1385,2,"12,000,000,000 twmn",2,True,True,True,12000000000,AZl1Ed4m,943,اراج
4171,116 متر گلزار,116,1382,2,"11,400,000,000 twmn",4,False,True,True,11399999488,AZXxIC2C,943,اراج
4172,فروش آپارتمان ۷۷ متری ۲خوابه نوساز‌ اسکلت‌فلزی,77,1401,2,"10,780,000,000 twmn",1,True,True,True,10780000256,AZfJpGT_,943,اراج
4173,فروش آپارتمان۱۰۳ متر با ۲۰ متر پاسیو و ۱۰مترانباری,103,1401,2,"14,420,000,000 twmn",1,True,True,True,14419999744,AZktcMoP,943,اراج
4174,اراج_١٣٣ متر_٢ خواب,133,1376,2,"13,000,000,000 twmn",1,False,True,True,12999999488,AZWxR564,943,اراج
4175,110 متر(فول مشاعات کلید نخورده)تاپ لوکیشن,110,1402,2,"17,600,000,000 twmn",3,True,True,True,17600000000,AZURqwyw,943,اراج
4176,آپارتمان ۶۸ متری _یک خوابه _لوکیشن,68,1386,1,"7,300,000,000 twmn",2,False,True,True,7299999744,AZh9M3zd,943,اراج
4177,فروش آپارتمان 192متر_3خواب_اراج,192,1392,3,"30,720,000,000 twmn",1,True,True,True,30720000000,AZipxzqc,943,اراج
4178,گلزار_140متری_3 خواب با مستر_ نوساز,140,1402,3,"23,000,000,000 twmn",1,True,True,True,23000000512,AZPFYHmi,943,اراج
4179,۱۲۵ متر دو خواب لادن شرقی,125,1384,2,"16,250,000,000 twmn",3,True,True,True,16250000384,AZiZBfs0,943,اراج
4180,نوبنیاد اراج ۱۹۳ متر در حد نوساز,193,1395,3,"30,750,000,000 twmn",1,True,True,True,30749999104,AZipQYpM,943,اراج
4181,آپارتمان ۱۵۵ متری _۳خوابه _تاپ لوکیشن,155,1398,3,"15,500,000,000 twmn",2,True,True,True,15500000256,AZhZT9O4,943,اراج
4182,آپارتمان ۱۲۵ متری اراج,125,1395,3,"15,600,000,000 twmn",3,True,True,True,15600000000,AZTtbZsu,943,اراج
4183,۱۷۵ متر بلوار ارتش ۳ خواب ویو ابدی (۲ پارکینگ),175,1402,3,"24,000,000,000 twmn",7,True,True,True,24000000000,AZJVx_mk,943,اراج
4184,فروش یا معاوضه آپارتمان ۱۱۵ متری گلزار,115,1383,2,"12,500,000,000 twmn",1,False,True,True,12499999744,AZJxiis1,943,اراج
4185,81متر خوش نقشه اراج,81,1386,2,"8,250,000,000 twmn",2,True,True,True,8249999872,AZYNb5Wl,943,اراج
4186,130 متر تک واحدی گلزار شمالی,130,1394,3,"17,550,000,000 twmn",1,True,True,True,17550000128,AZO9xmcj,943,اراج
4187,۱۸۲ متر سه خواب_گذر دنج و خلوت_تاپ لوکیشن اراج,182,1401,3,"25,300,000,000 twmn",5,True,True,True,25300000768,AZfFcwEf,943,اراج
4188,آپارتمان ۹۵ متر ۲ خوابه اراج مجتمع آفتاب,95,1392,2,"12,000,000,000 twmn",2,True,True,True,12000000000,AZgNozoR,943,اراج
4189,۱۴۰متری ۳خواب دو‌کله نور,140,1402,3,"23,000,000,000 twmn",1,True,True,True,23000000512,AZLFbIYO,943,اراج
4190,۱۳۰ متر تک واحدی اراج اقدسیه,130,1400,3,"16,950,000,000 twmn",1,True,True,True,16949999616,AZS1Bdvu,943,اراج
4191,111متر2خواب تاپ لوکیشن گلزار,111,1382,2,"12,500,000,000 twmn",1,False,True,True,12499999744,AZfBUhFg,943,اراج
4192,۲۴۲متر شمالی تکواحدی کلیدنخورده,242,1401,3,"36,300,000,000 twmn",6,True,True,True,36300001280,AZfFjYyz,943,اراج
4193,رونیکا پلاس ۱۰۲ متر دو خوابه,103,1402,2,"14,250,000,000 twmn",4,True,True,True,14250000384,AZWZg08k,943,اراج
4194,٨٠ مترى ٢خواب خوش نقشه,80,1388,2,"7,800,000,000 twmn",2,False,True,True,7800000000,AZeNJY9L,943,اراج
4195,رونیکا پلاس پاسداران  ۱۸۸,188,1402,3,"22,600,000,000 twmn",10,True,True,True,22599999488,AZXlkXeI,943,اراج
4196,گلزار ۱۲۵ متر لوکیشن برند منطقه,125,1388,2,"16,250,000,000 twmn",3,True,True,True,16250000384,AZZxeot3,943,اراج
4197,190متر ‌، 3خواب،اراج,190,1387,3,"24,500,000,000 twmn",3,True,True,True,24500000768,AZd1QpBD,943,اراج
4198,آپارتمان ۱۲۵ متر ۲خوابه,125,1385,2,"15,000,000,000 twmn",4,False,True,True,15000000512,AZeBjIVy,943,اراج
4199,اقدسیه ۲۴۲ متری,242,1402,3,"36,300,000,000 twmn",6,True,True,True,36300001280,AZY5uBas,943,اراج
4200,92متر 2خواب تاپ لوکیشن اراج,92,1395,2,"11,700,000,000 twmn",2,True,True,True,11699999744,AZcRI18a,943,اراج
4201,سه خواب نوساز,135,1402,3,"21,000,000,000 twmn",2,True,True,True,20999999488,AZUVxWmp,943,اراج
4202,133 متر دو خوابه اراج لوکیشن دنج,133,1382,2,"13,200,000,000 twmn",2,False,True,True,13200000000,AZbxHTB3,943,اراج
4203,111متر اقدسیه گلزار_تاپ لوکیشن_سرمایه گذاری,111,1382,2,"12,000,000,000 twmn",1,False,True,True,12000000000,AZYteko9,943,اراج
4204,رونیکا پلاس پاسداران  ۱۸۲,182,1402,3,"22,860,000,000 twmn",7,True,True,True,22859999232,AZXNpCZY,943,اراج
4205,رونیکا پالاس پاسداران ۱۸۷ متر سه خوابه,178,1402,3,"21,100,000,000 twmn",5,True,True,True,21099999232,AZXpToPG,943,اراج
4206,185 متر 3خوابه یک مستر اراج,185,1388,3,"24,300,000,000 twmn",3,True,True,True,24299999232,AZbJoHca,943,اراج
4207,اقدسیه گلزار ۳۰۰ متر ۴ خوابه  فرعی,300,1402,4,"46,000,000,000 twmn",5,True,True,True,46000001024,AZI5uQzg,943,اراج
4208,فروش آپارتمان ۲۴۲ متری ۳ خوابه,242,1401,3,"36,300,000,000 twmn",6,True,True,True,36300001280,AZa9QAak,943,اراج
4209,۹۷ متر اراج  مهرداد مهشید طبقه دوم,97,1392,2,"12,000,000,000 twmn",2,True,True,True,12000000000,AZYptZ4V,943,اراج
4210,گلزار بالای لادن شرقی دوخواب ۱۳۸ متر,138,1390,2,"20,700,000,000 twmn",1,True,True,True,20700000256,AZYNr3D6,943,اراج
4211,۱۴۵متر،۳خواب،خوش نقشه,145,1401,3,"23,800,000,000 twmn",2,True,True,True,23800000512,AZYd-Gns,943,اراج
4212,فروش آپارتمان 125متر _اراج,125,1385,2,"16,250,000,000 twmn",3,True,True,True,16250000384,AZRBlR4R,943,اراج
4213,اقدسیه. گلزار 155 متر 3 خواب مستر کلید نخورده,155,1402,3,"25,575,000,000 twmn",4,True,True,True,25575000064,AZZBDPZB,943,اراج
4214,۱۴۰ متر سه خوابه اقدسیه گلزار,140,1402,3,"23,000,000,000 twmn",1,True,True,True,23000000512,AZYZamAD,943,اراج
4215,۱۲۶ متر اقدسیه اراج دو پارکینگ,126,1399,2,"19,200,000,000 twmn",6,True,True,True,19200000000,AZX15--B,943,اراج
4216,١٤٧ مترى _٣خواب_تک واحدى,147,1385,3,"16,900,000,000 twmn",1,False,True,True,16899999744,AZZtkeft,943,اراج
